sport,player_id,player_name,match_id,match_date,season,opposition,age,is_home,opposition_strength,days_rest,injury_risk,minutes_or_overs,usage_or_role,performance_metric,is_outlier,availability_score,career_avg,career_std,season_avg,vs_opposition_avg,rolling_avg_5,rolling_std_5,ewma_5,rolling_avg_10,rolling_std_10,ewma_10,rolling_avg_20,rolling_std_20,ewma_20,momentum,acceleration,lag_1,lag_2,lag_3,lag_5,lag_10
cricket,25,Cricket Player 25,cri-25-0,2023-01-01,2023,Team 6,29,0,0.3568769914182875,1,0.2418113670389858,19.635923630822948,0.9920271874187688,27.718463519489504,False,0.7581886329610141,22.071944438110542,2.2647564278751595,22.071944438110542,21.716616299097996,21.720877888103644,1.9748737626823814,21.638321172891885,21.800318291635786,2.162207756730865,21.620350075546895,,,,0.052653806479026954,-0.07976332855620605,21.54477232949109,21.540020359990095,21.474412143953234,,
cricket,26,Cricket Player 26,cri-26-0,2023-01-01,2023,Team 8,30,0,0.6016232603903948,6,0.0627079365216006,7.040734257561283,0.6320937073646375,20.45588701143493,False,0.9372920634783994,22.071944438110542,2.2647564278751595,22.071944438110542,21.716616299097996,21.720877888103644,1.9748737626823814,21.638321172891885,21.800318291635786,2.162207756730865,21.620350075546895,,,,0.052653806479026954,-0.07976332855620605,21.54477232949109,21.540020359990095,21.474412143953234,,
cricket,27,Cricket Player 27,cri-27-0,2023-01-01,2023,Team 4,20,0,0.6377839343401008,7,0.0958374314767083,15.83034510530865,0.9379374039521848,15.202921806050869,False,0.9041625685232917,22.071944438110542,2.2647564278751595,22.071944438110542,21.716616299097996,21.720877888103644,1.9748737626823814,21.638321172891885,21.800318291635786,2.162207756730865,21.620350075546895,,,,0.052653806479026954,-0.07976332855620605,21.54477232949109,21.540020359990095,21.474412143953234,,
cricket,28,Cricket Player 28,cri-28-0,2023-01-01,2023,Team 4,31,0,0.924158443729358,3,0.1166784453921287,19.25164646743641,0.4444256124807592,18.48484031667457,False,0.8833215546078713,22.071944438110542,2.2647564278751595,22.071944438110542,21.716616299097996,21.720877888103644,1.9748737626823814,21.638321172891885,21.800318291635786,2.162207756730865,21.620350075546895,,,,0.052653806479026954,-0.07976332855620605,21.54477232949109,21.540020359990095,21.474412143953234,,
cricket,29,Cricket Player 29,cri-29-0,2023-01-01,2023,Team 4,24,1,0.7920236875343116,3,0.117395810245014,13.23130021499064,0.6479398047553442,20.592865894934228,False,0.882604189754986,22.071944438110542,2.2647564278751595,22.071944438110542,21.716616299097996,21.720877888103644,1.9748737626823814,21.638321172891885,21.800318291635786,2.162207756730865,21.620350075546895,,,,0.052653806479026954,-0.07976332855620605,21.54477232949109,21.540020359990095,21.474412143953234,,
cricket,17,Cricket Player 17,cri-17-0,2023-01-01,2023,Team 8,34,0,0.2709405317731034,2,0.2695323418535897,19.94436964298073,0.8422910480303187,19.881195790657287,False,0.7304676581464102,22.071944438110542,2.2647564278751595,22.071944438110542,21.716616299097996,21.720877888103644,1.9748737626823814,21.638321172891885,21.800318291635786,2.162207756730865,21.620350075546895,,,,0.052653806479026954,-0.07976332855620605,21.54477232949109,21.540020359990095,21.474412143953234,,
cricket,2,Cricket Player 02,cri-2-0,2023-01-01,2023,Team 2,30,1,0.6056578305554917,3,0.3378788880967442,4.515831397171223,0.5598779905005077,15.061766966797098,False,0.6621211119032557,22.071944438110542,2.2647564278751595,22.071944438110542,21.716616299097996,21.720877888103644,1.9748737626823814,21.638321172891885,21.800318291635786,2.162207756730865,21.620350075546895,,,,0.052653806479026954,-0.07976332855620605,21.54477232949109,21.540020359990095,21.474412143953234,,
cricket,30,Cricket Player 30,cri-30-0,2023-01-01,2023,Team 8,33,0,0.3905664235077717,3,0.2228624734851331,5.136515169161917,0.4115300827339672,21.077694742622835,False,0.7771375265148669,22.071944438110542,2.2647564278751595,22.071944438110542,21.716616299097996,21.720877888103644,1.9748737626823814,21.638321172891885,21.800318291635786,2.162207756730865,21.620350075546895,,,,0.052653806479026954,-0.07976332855620605,21.54477232949109,21.540020359990095,21.474412143953234,,
cricket,30,Cricket Player 30,cri-30-1,2023-01-08,2023,Team 8,33,0,0.8076023083925583,4,0.0757663620688407,18.77064079412221,0.5242153604059355,22.28893334712533,False,0.9242336379311593,21.077694742622835,2.2647564278751595,21.077694742622835,21.077694742622835,21.077694742622835,1.9748737626823814,21.077694742622835,21.077694742622835,2.162207756730865,21.077694742622835,21.077694742622835,,21.077694742622835,1.211238604502494,-0.07976332855620605,21.077694742622835,21.540020359990095,21.474412143953234,,
cricket,26,Cricket Player 26,cri-26-1,2023-01-08,2023,Team 4,30,1,0.4146792153765549,5,0.0692682463824099,2.6633277309809564,0.4284892466669376,20.860662833123342,False,0.9307317536175901,20.45588701143493,2.2647564278751595,20.45588701143493,21.716616299097996,20.45588701143493,1.9748737626823814,20.45588701143493,20.45588701143493,2.162207756730865,20.45588701143493,20.45588701143493,,20.45588701143493,0.4047758216884141,-0.07976332855620605,20.45588701143493,21.540020359990095,21.474412143953234,,
cricket,17,Cricket Player 17,cri-17-1,2023-01-08,2023,Team 4,34,0,0.3926826429368537,2,0.331524927517626,17.381483624759532,0.8362094447610227,20.67611857097386,False,0.668475072482374,19.881195790657287,2.2647564278751595,19.881195790657287,21.716616299097996,19.881195790657287,1.9748737626823814,19.881195790657287,19.881195790657287,2.162207756730865,19.881195790657287,19.881195790657287,,19.881195790657287,0.7949227803165719,-0.07976332855620605,19.881195790657287,21.540020359990095,21.474412143953234,,
cricket,24,Cricket Player 24,cri-24-1,2023-01-08,2023,Team 10,34,1,0.8352423722426257,5,0.0731988827759904,12.743084682733134,0.4088484681407973,18.783755271470007,False,0.9268011172240096,18.88577452608397,2.2647564278751595,18.88577452608397,21.716616299097996,18.88577452608397,1.9748737626823814,18.88577452608397,18.88577452608397,2.162207756730865,18.88577452608397,18.88577452608397,,18.88577452608397,-0.102019254613964,-0.07976332855620605,18.88577452608397,21.540020359990095,21.474412143953234,,
cricket,21,Cricket Player 21,cri-21-1,2023-01-08,2023,Team 5,23,0,0.884060059376031,1,0.0959735322755145,11.980097875937496,0.7082311247002323,21.31180786495082,False,0.9040264677244855,25.035205143537187,2.2647564278751595,25.035205143537187,21.716616299097996,25.035205143537187,1.9748737626823814,25.035205143537187,25.035205143537187,2.162207756730865,25.035205143537187,25.035205143537187,,25.035205143537187,-3.7233972785863685,-0.07976332855620605,25.035205143537187,21.540020359990095,21.474412143953234,,
cricket,10,Cricket Player 10,cri-10-1,2023-01-08,2023,Team 8,24,0,0.7959872597717297,6,0.1275548267989076,13.962434771491656,0.8792498966570564,28.018071275536396,False,0.8724451732010924,26.60014201015419,2.2647564278751595,26.60014201015419,26.60014201015419,26.60014201015419,1.9748737626823814,26.60014201015419,26.60014201015419,2.162207756730865,26.60014201015419,26.60014201015419,,26.60014201015419,1.417929265382206,-0.07976332855620605,26.60014201015419,21.540020359990095,21.474412143953234,,
cricket,28,Cricket Player 28,cri-28-1,2023-01-08,2023,Team 7,31,0,0.68008532918691,3,0.3817341178828858,11.16244042858725,0.8973273351257709,19.546469725120147,False,0.6182658821171142,18.48484031667457,2.2647564278751595,18.48484031667457,21.716616299097996,18.48484031667457,1.9748737626823814,18.48484031667457,18.48484031667457,2.162207756730865,18.48484031667457,18.48484031667457,,18.48484031667457,1.061629408445576,-0.07976332855620605,18.48484031667457,21.540020359990095,21.474412143953234,,
cricket,18,Cricket Player 18,cri-18-1,2023-01-08,2023,Team 4,25,0,0.9269039996333224,6,0.0907457696753819,13.39590326716344,0.5996832232735602,21.594385746849213,False,0.909254230324618,22.501940808956352,2.2647564278751595,22.501940808956352,21.716616299097996,22.501940808956352,1.9748737626823814,22.501940808956352,22.501940808956352,2.162207756730865,22.501940808956352,22.501940808956352,,22.501940808956352,-0.9075550621071393,-0.07976332855620605,22.501940808956352,21.540020359990095,21.474412143953234,,
cricket,29,Cricket Player 29,cri-29-1,2023-01-08,2023,Team 10,24,1,0.7181919500490054,7,0.0281721557173798,5.830634903625231,0.7748453426723206,26.31213011176651,False,0.9718278442826203,20.592865894934228,2.2647564278751595,20.592865894934228,21.716616299097996,20.592865894934228,1.9748737626823814,20.592865894934228,20.592865894934228,2.162207756730865,20.592865894934228,20.592865894934228,,20.592865894934228,5.719264216832283,-0.07976332855620605,20.592865894934228,21.540020359990095,21.474412143953234,,
cricket,3,Cricket Player 03,cri-3-1,2023-01-08,2023,Team 2,29,1,0.8147043951274506,4,0.3043206374500563,19.45667210070025,0.7924614456894141,13.710773724079814,False,0.6956793625499438,15.48736115732142,2.2647564278751595,15.48736115732142,21.716616299097996,15.48736115732142,1.9748737626823814,15.48736115732142,15.48736115732142,2.162207756730865,15.48736115732142,15.48736115732142,,15.48736115732142,-1.7765874332416054,-0.07976332855620605,15.48736115732142,21.540020359990095,21.474412143953234,,
cricket,13,Cricket Player 13,cri-13-1,2023-01-08,2023,Team 4,30,1,0.8005700440351782,4,0.3773977941307953,3.954557860787956,0.6593951775214648,19.52855931444603,False,0.6226022058692047,20.96741567910425,2.2647564278751595,20.96741567910425,21.716616299097996,20.96741567910425,1.9748737626823814,20.96741567910425,20.96741567910425,2.162207756730865,20.96741567910425,20.96741567910425,,20.96741567910425,-1.4388563646582178,-0.07976332855620605,20.96741567910425,21.540020359990095,21.474412143953234,,
cricket,23,Cricket Player 23,cri-23-1,2023-01-08,2023,Team 1,23,1,0.8761813768979041,2,0.0628526195215993,15.691290178000097,0.8102276277741061,16.566275612104846,False,0.9371473804784007,18.368668660553844,2.2647564278751595,18.368668660553844,21.716616299097996,18.368668660553844,1.9748737626823814,18.368668660553844,18.368668660553844,2.162207756730865,18.368668660553844,18.368668660553844,,18.368668660553844,-1.802393048448998,-0.07976332855620605,18.368668660553844,21.540020359990095,21.474412143953234,,
cricket,4,Cricket Player 04,cri-4-1,2023-01-08,2023,Team 5,21,1,0.370523863876354,4,0.1317169970579675,6.543853229892571,0.4664152444177697,21.93879488279752,False,0.8682830029420325,20.37968037038729,2.2647564278751595,20.37968037038729,21.716616299097996,20.37968037038729,1.9748737626823814,20.37968037038729,20.37968037038729,2.162207756730865,20.37968037038729,20.37968037038729,,20.37968037038729,1.559114512410229,-0.07976332855620605,20.37968037038729,21.540020359990095,21.474412143953234,,
cricket,27,Cricket Player 27,cri-27-1,2023-01-08,2023,Team 4,20,0,0.7177347458979199,3,0.1456292596587209,17.202007808507517,0.835725114054374,13.767571385534712,False,0.8543707403412791,15.202921806050869,2.2647564278751595,15.202921806050869,15.202921806050869,15.202921806050869,1.9748737626823814,15.202921806050869,15.202921806050869,2.162207756730865,15.202921806050869,15.202921806050869,,15.202921806050869,-1.4353504205161567,-0.07976332855620605,15.202921806050869,21.540020359990095,21.474412143953234,,
cricket,9,Cricket Player 09,cri-9-1,2023-01-08,2023,Team 9,29,0,0.1701930304886085,7,0.0638732763820314,10.80016942647207,0.8773153157371613,31.98620945175869,False,0.9361267236179686,28.07554810511408,2.2647564278751595,28.07554810511408,21.716616299097996,28.07554810511408,1.9748737626823814,28.07554810511408,28.07554810511408,2.162207756730865,28.07554810511408,28.07554810511408,,28.07554810511408,3.910661346644609,-0.07976332855620605,28.07554810511408,21.540020359990095,21.474412143953234,,
cricket,14,Cricket Player 14,cri-14-1,2023-01-08,2023,Team 7,19,0,0.2023558017770536,4,0.1921950372854344,15.833305866781595,0.9045666803792676,20.3969653171956,False,0.8078049627145656,18.95049774302801,2.2647564278751595,18.95049774302801,21.716616299097996,18.95049774302801,1.9748737626823814,18.95049774302801,18.95049774302801,2.162207756730865,18.95049774302801,18.95049774302801,,18.95049774302801,1.4464675741675919,-0.07976332855620605,18.95049774302801,21.540020359990095,21.474412143953234,,
cricket,22,Cricket Player 22,cri-22-1,2023-01-08,2023,Team 8,28,0,0.2832021878427669,2,0.4689741861761886,18.531627205014587,0.5958148076755455,10.27120329201983,True,0.5310258138238114,10.27120329201983,2.2647564278751595,10.27120329201983,21.716616299097996,10.27120329201983,1.9748737626823814,10.27120329201983,10.27120329201983,2.162207756730865,10.27120329201983,10.27120329201983,,10.27120329201983,0.0,-0.07976332855620605,10.27120329201983,21.540020359990095,21.474412143953234,,
cricket,7,Cricket Player 07,cri-7-1,2023-01-08,2023,Team 2,31,1,0.6432041842315016,1,0.1374023384735991,10.05306953225797,0.8276498162567798,23.185828814973696,False,0.8625976615264009,20.382728600537398,2.2647564278751595,20.382728600537398,21.716616299097996,20.382728600537398,1.9748737626823814,20.382728600537398,20.382728600537398,2.162207756730865,20.382728600537398,20.382728600537398,,20.382728600537398,2.8031002144362986,-0.07976332855620605,20.382728600537398,21.540020359990095,21.474412143953234,,
cricket,8,Cricket Player 08,cri-8-1,2023-01-08,2023,Team 10,19,0,0.2612831153245242,4,0.1838803276613528,19.4804327324419,0.701447796178563,19.493004944883847,False,0.8161196723386472,19.93037342341052,2.2647564278751595,19.93037342341052,21.716616299097996,19.93037342341052,1.9748737626823814,19.93037342341052,19.93037342341052,2.162207756730865,19.93037342341052,19.93037342341052,,19.93037342341052,-0.4373684785266718,-0.07976332855620605,19.93037342341052,21.540020359990095,21.474412143953234,,
cricket,25,Cricket Player 25,cri-25-1,2023-01-08,2023,Team 3,29,0,0.5602981018105624,5,0.10247997535382,2.01719600162265,0.9398156510177524,25.99702950406239,False,0.89752002464618,27.718463519489504,2.2647564278751595,27.718463519489504,21.716616299097996,27.718463519489504,1.9748737626823814,27.718463519489504,27.718463519489504,2.162207756730865,27.718463519489504,27.718463519489504,,27.718463519489504,-1.7214340154271142,-0.07976332855620605,27.718463519489504,21.540020359990095,21.474412143953234,,
cricket,2,Cricket Player 02,cri-2-1,2023-01-08,2023,Team 7,30,0,0.3476844494495426,3,0.0244735212311452,19.079442680876127,0.5781258847427712,21.303940470102347,False,0.9755264787688548,15.061766966797098,2.2647564278751595,15.061766966797098,21.716616299097996,15.061766966797098,1.9748737626823814,15.061766966797098,15.061766966797098,2.162207756730865,15.061766966797098,15.061766966797098,,15.061766966797098,6.242173503305249,-0.07976332855620605,15.061766966797098,21.540020359990095,21.474412143953234,,
cricket,16,Cricket Player 16,cri-16-1,2023-01-08,2023,Team 8,27,1,0.3032907836187009,4,0.1520830085807873,6.916397826920124,0.4116536728352443,14.021427037302074,False,0.8479169914192127,10.27120329201983,2.2647564278751595,10.27120329201983,21.716616299097996,10.27120329201983,1.9748737626823814,10.27120329201983,10.27120329201983,2.162207756730865,10.27120329201983,10.27120329201983,,10.27120329201983,3.750223745282243,-0.07976332855620605,10.27120329201983,21.540020359990095,21.474412143953234,,
cricket,1,Cricket Player 01,cri-1-1,2023-01-08,2023,Team 5,30,0,0.5269020690032314,4,0.1345887624670055,8.38146742633763,0.8548526440512243,24.725692655933532,False,0.8654112375329945,25.018712347292528,2.2647564278751595,25.018712347292528,21.716616299097996,25.018712347292528,1.9748737626823814,25.018712347292528,25.018712347292528,2.162207756730865,25.018712347292528,25.018712347292528,,25.018712347292528,-0.29301969135899597,-0.07976332855620605,25.018712347292528,21.540020359990095,21.474412143953234,,
cricket,15,Cricket Player 15,cri-15-1,2023-01-08,2023,Team 4,22,1,0.7552008728072438,1,0.0971612591469398,11.005681059550469,0.8624861690994357,22.76693288434055,False,0.9028387408530603,18.73386635800305,2.2647564278751595,18.73386635800305,21.716616299097996,18.73386635800305,1.9748737626823814,18.73386635800305,18.73386635800305,2.162207756730865,18.73386635800305,18.73386635800305,,18.73386635800305,4.033066526337503,-0.07976332855620605,18.73386635800305,21.540020359990095,21.474412143953234,,
cricket,6,Cricket Player 06,cri-6-1,2023-01-08,2023,Team 1,23,1,0.5085011533073771,4,0.1145184532269149,10.4420914222281,0.988832260751801,25.62370365559052,False,0.8854815467730851,20.628629576407658,2.2647564278751595,20.628629576407658,21.716616299097996,20.628629576407658,1.9748737626823814,20.628629576407658,20.628629576407658,2.162207756730865,20.628629576407658,20.628629576407658,,20.628629576407658,4.995074079182864,-0.07976332855620605,20.628629576407658,21.540020359990095,21.474412143953234,,
cricket,12,Cricket Player 12,cri-12-1,2023-01-08,2023,Team 5,31,0,0.2681543167354255,5,0.1431126194225602,4.018216942502999,0.663610037113735,23.21095163226297,False,0.8568873805774397,24.306690802474417,2.2647564278751595,24.306690802474417,21.716616299097996,24.306690802474417,1.9748737626823814,24.306690802474417,24.306690802474417,2.162207756730865,24.306690802474417,24.306690802474417,,24.306690802474417,-1.0957391702114485,-0.07976332855620605,24.306690802474417,21.540020359990095,21.474412143953234,,
cricket,19,Cricket Player 19,cri-19-1,2023-01-08,2023,Team 8,36,1,0.8939555378301797,5,0.3365330326305384,5.200149936453943,0.831810401044184,20.545422253291942,False,0.6634669673694615,24.49177913916209,2.2647564278751595,24.49177913916209,21.716616299097996,24.49177913916209,1.9748737626823814,24.49177913916209,24.49177913916209,2.162207756730865,24.49177913916209,24.49177913916209,,24.49177913916209,-3.9463568858701485,-0.07976332855620605,24.49177913916209,21.540020359990095,21.474412143953234,,
cricket,5,Cricket Player 05,cri-5-1,2023-01-08,2023,Team 10,26,0,0.7055088518395969,2,0.0934888141593377,5.974362581760813,0.5153804074210798,10.976055555992048,False,0.9065111858406623,10.95671560302819,2.2647564278751595,10.95671560302819,21.716616299097996,10.95671560302819,1.9748737626823814,10.95671560302819,10.95671560302819,2.162207756730865,10.95671560302819,10.95671560302819,,10.95671560302819,0.0193399529638576,-0.07976332855620605,10.95671560302819,21.540020359990095,21.474412143953234,,
